"site","julian","date","depth_ft","min","flow10","flow25","flow50","flow75","flow90","max","Nobs","startYr","endYr","date2","month"
"6811814",329,"Nov-26",NA,237.8,237.8,237.8,237.8,237.8,237.8,237.8,1,2007,2023,2023-11-26,NA
"6811814",330,"Nov-27",NA,231.33,231.33,231.33,231.33,231.33,231.33,231.33,1,2007,2023,2023-11-27,NA
"6811814",331,"Nov-28",NA,232.2,232.2,232.2,232.2,232.2,232.2,232.2,1,2007,2023,2023-11-28,NA
"6811814",333,"Nov-30",NA,212.2,214.61,218.225,224.25,230.275,233.89,236.3,2,2007,2023,2023-11-30,NA
"6811814",334,"Dec-01",NA,219.3,223.68,227.49,230.6,234.24,237.888,240.9,7,2007,2023,2023-12-01,NA
"6811814",335,"Dec-02",NA,234.4,234.79,235.375,236.35,237.325,237.91,238.3,2,2007,2023,2023-12-02,NA
"6811814",336,"Dec-03",NA,232.2,232.2,232.2,232.2,232.2,232.2,232.2,1,2007,2023,2023-12-03,NA
"6811814",344,"Dec-11",NA,238.6,238.6,238.6,238.6,238.6,238.6,238.6,1,2007,2023,2023-12-11,NA
"6811814",346,"Dec-13",NA,211.4,213.5,216.65,221.9,227.15,230.3,232.4,2,2007,2023,2023-12-13,NA
"6811814",347,"Dec-14",NA,235,235,235,235,235,235,235,1,2007,2023,2023-12-14,NA
"6811814",348,"Dec-15",NA,219.3,222.12,226.35,233.4,237.4,239.8,241.4,3,2007,2023,2023-12-15,NA
"6811814",349,"Dec-16",NA,220.2,221.34,223.05,225.9,230.05,232.54,234.2,3,2007,2023,2023-12-16,NA
"6811814",350,"Dec-17",NA,220.8,223.948,228.67,230.9,234.43,235.972,237,5,2007,2023,2023-12-17,NA
"6811814",351,"Dec-18",NA,233.6,233.6,233.6,233.6,233.6,233.6,233.6,1,2007,2023,2023-12-18,NA
"6811814",356,"Dec-23",NA,235,235,235,235,235,235,235,1,2007,2023,2023-12-23,NA
"6811814",361,"Dec-28",NA,211.4,213.68,217.1,222.8,228.5,231.92,234.2,2,2007,2023,2023-12-28,NA
"6811814",362,"Dec-29",NA,232.4,233.24,234.5,236.6,238.7,239.96,240.8,2,2007,2023,2023-12-29,NA
"6811814",363,"Dec-30",NA,220.8,222.2,224.3,232.89,234.1,235.84,237,5,2007,2023,2023-12-30,NA
"6811814",364,"Dec-31",NA,227.83,228.784,230.215,232.6,232.85,233,233.1,3,2007,2023,2023-12-31,NA
"6811814",365,"Jan-01",NA,222.3,223.2,224.55,226.8,229.05,230.4,231.3,2,2007,2023,2024-01-01,NA
"6812106",12,"Jan-13",NA,96.74,96.74,96.74,96.74,96.74,96.74,96.74,1,2005,2023,2023-01-13,NA
"6812106",13,"Jan-14",NA,98.54,98.54,98.54,98.54,98.54,98.54,98.54,1,2005,2023,2023-01-14,NA
"6812106",14,"Jan-15",NA,92.69,94.889,98.1875,100.16,100.45,100.72,100.9,4,2005,2023,2023-01-15,NA
"6812106",15,"Jan-16",NA,95.74,97.138,99.235,101.35,102.42,102.636,102.78,4,2005,2023,2023-01-16,NA
"6812106",16,"Jan-17",NA,86.73,89.79,94.38,102.03,102.655,103.03,103.28,3,2005,2023,2023-01-17,NA
"6812106",17,"Jan-18",103.99,94.2,95.179,96.6475,99.095,101.5425,103.011,103.99,2,2005,2023,2023-01-18,"Jan"
"6812106",18,"Jan-19",NA,101.3,101.3,101.3,101.3,101.3,101.3,101.3,1,2005,2023,2023-01-19,NA
"6812106",19,"Jan-20",NA,91.83,92.997,94.7475,97.665,100.5825,102.333,103.5,2,2005,2023,2023-01-20,NA
"6812106",27,"Jan-28",NA,99.05,99.05,99.05,99.05,99.05,99.05,99.05,1,2005,2023,2023-01-28,NA
"6812106",28,"Jan-29",NA,91.12,92.113,93.6025,97.285,100.4125,100.903,101.23,4,2005,2023,2023-01-29,NA
"6812106",29,"Jan-30",NA,100.33,100.33,100.33,100.33,100.33,100.33,100.33,1,2005,2023,2023-01-30,NA
"6812106",30,"Jan-31",103.79,88.46,90.536,93.65,100.15,102.4,103.234,103.79,5,2005,2023,2023-01-31,"Jan"
"6812106",31,"Feb-01",NA,92.33,95.012,98.735,101.21,102.785,103.126,103.36,7,2005,2023,2023-02-01,NA
"6812106",42,"Feb-12",NA,95.48,96.587,98.2475,99.86,100.7525,101.117,101.36,4,2005,2023,2023-02-12,NA
"6812106",43,"Feb-13",NA,81.81,83.708,86.555,91.3,96.045,98.892,100.79,2,2005,2023,2023-02-13,NA
"6812106",44,"Feb-14",NA,90.11,91.936,94.675,99.24,100.77,101.688,102.3,3,2005,2023,2023-02-14,NA
"6812106",45,"Feb-15",NA,101.45,101.657,101.9675,102.485,103.0025,103.313,103.52,2,2005,2023,2023-02-15,NA
"6812106",46,"Feb-16",103.68,84.98,90.655,96.54,99,102.5325,103.39,103.68,6,2005,2023,2023-02-16,"Feb"
"6812106",47,"Feb-17",NA,103.15,103.15,103.15,103.15,103.15,103.15,103.15,1,2005,2023,2023-02-17,NA
"6812106",55,"Feb-25",NA,96.21,96.21,96.21,96.21,96.21,96.21,96.21,1,2005,2023,2023-02-25,NA
"6812106",56,"Feb-26",NA,100.69,100.767,100.8825,101.075,101.2675,101.383,101.46,2,2005,2023,2023-02-26,NA
"6812106",57,"Feb-27",NA,85.97,87.504,89.805,93.64,97.475,99.776,101.31,2,2005,2023,2023-02-27,NA
"6812106",58,"Feb-28",103.86,91.68,94.176,97.92,101.19,102.75,103.416,103.86,4,2005,2023,2023-02-28,"Feb"
"6812106",59,"Mar-01",NA,87.64,93.58,98.665,100.83,102.355,103.44,103.56,7,2005,2023,2023-03-01,NA
"6812106",60,"Mar-02",NA,97.9,98.299,98.8975,99.895,100.8925,101.491,101.89,2,2005,2023,2023-03-02,NA
"6812106",71,"Mar-13",NA,92.83,92.83,92.83,92.83,92.83,92.83,92.83,1,2005,2023,2023-03-13,NA
"6812106",73,"Mar-15",104.08,101,101.177,101.4425,102.635,103.78,103.96,104.08,4,2005,2023,2023-03-15,"Mar"
"6812106",74,"Mar-16",NA,81.43,85.225,89.5625,94.445,100.205,102.41,103.78,6,2005,2023,2023-03-16,NA
"6812106",75,"Mar-17",NA,95.01,97.006,100,100.3,101.2,101.434,101.59,5,2005,2023,2023-03-17,NA
"6812106",76,"Mar-18",NA,99.49,99.761,100.1675,100.845,101.5225,101.929,102.2,2,2005,2023,2023-03-18,NA
"6812106",87,"Mar-29",NA,94.43,96.14,98.705,101.965,103.8625,103.975,104.05,4,2005,2023,2023-03-29,NA
"6812106",88,"Mar-30",104.2,92.77,93.913,95.6275,98.485,101.3425,103.057,104.2,2,2005,2023,2023-03-30,"Mar"
"6812106",89,"Mar-31",NA,81.94,87.454,95.725,100.575,101.065,101.488,101.77,4,2005,2023,2023-03-31,NA
"6812106",90,"Apr-01",NA,90.35,93.44,96.53,99.17,101.28,101.686,102.25,7,2005,2023,2023-04-01,NA
"6812106",91,"Apr-02",NA,98.4,98.4,98.4,98.4,98.4,98.4,98.4,1,2005,2023,2023-04-02,NA
"6812106",100,"Apr-11",NA,101.1,101.1,101.1,101.1,101.1,101.1,101.1,1,2005,2023,2023-04-11,NA
"6812106",101,"Apr-12",NA,94.64,94.64,94.64,94.64,94.64,94.64,94.64,1,2005,2023,2023-04-12,NA
"6812106",102,"Apr-13",NA,92.02,92.02,92.02,92.02,92.02,92.02,92.02,1,2005,2023,2023-04-13,NA
"6812106",103,"Apr-14",104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,1,2005,2023,2023-04-14,"Apr"
"6812106",104,"Apr-15",NA,99.61,99.745,99.9475,100.285,100.6225,100.825,100.96,2,2005,2023,2023-04-15,NA
"6812106",105,"Apr-16",NA,85.1,92.611,99.7375,101.54,101.955,102.558,103.86,8,2005,2023,2023-04-16,NA
"6812106",106,"Apr-17",NA,91.7,92.94,94.8,97.9,101.01,102.876,104.12,3,2005,2023,2023-04-17,NA
"6812106",107,"Apr-18",NA,99.62,99.62,99.62,99.62,99.62,99.62,99.62,1,2005,2023,2023-04-18,NA
"6812106",115,"Apr-26",NA,101.6,101.6,101.6,101.6,101.6,101.6,101.6,1,2005,2023,2023-04-26,NA
"6812106",117,"Apr-28",103.94,103.94,103.94,103.94,103.94,103.94,103.94,103.94,1,2005,2023,2023-04-28,"Apr"
"6812106",118,"Apr-29",NA,93.4,94.86,97.05,100.7,100.895,101.012,101.09,3,2005,2023,2023-04-29,NA
"6812106",119,"Apr-30",NA,84.83,91.082,100.46,101.69,101.88,102.102,102.25,5,2005,2023,2023-04-30,NA
"6812106",120,"May-01",NA,88.56,89.87,91.5725,97,103.2825,103.98,104,6,2005,2023,2023-05-01,NA
"6812106",121,"May-02",NA,99.23,99.34,99.505,99.78,100.055,100.22,100.33,2,2005,2023,2023-05-02,NA
"6812106",132,"May-13",NA,101.4,101.4,101.4,101.4,101.4,101.4,101.4,1,2005,2023,2023-05-13,NA
"6812106",133,"May-14",NA,99.91,100.137,100.4775,101.045,101.6125,101.953,102.18,2,2005,2023,2023-05-14,NA
"6812106",134,"May-15",NA,92.99,93.175,93.4525,93.915,94.3775,94.655,94.84,2,2005,2023,2023-05-15,NA
"6812106",135,"May-16",NA,82.79,86.612,93.59,100.25,102.01,103.345,104.01,8,2005,2023,2023-05-16,NA
"6812106",136,"May-17",NA,98.38,98.444,98.54,98.7,99.945,100.692,101.19,3,2005,2023,2023-05-17,NA
"6812106",137,"May-18",103.74,86.4,88.134,90.735,95.07,99.405,102.006,103.74,2,2005,2023,2023-05-18,"May"
"6812106",146,"May-27",NA,85.67,85.67,85.67,85.67,85.67,85.67,85.67,1,2005,2023,2023-05-27,NA
"6812106",147,"May-28",NA,101.67,101.737,101.8375,102.005,102.1725,102.273,102.34,2,2005,2023,2023-05-28,NA
"6812106",148,"May-29",NA,90.74,90.74,90.74,90.74,90.74,90.74,90.74,1,2005,2023,2023-05-29,NA
"6812106",149,"May-30",NA,67.74,73.938,83.235,91.235,96.2125,100.069,102.64,4,2005,2023,2023-05-30,NA
"6812106",150,"May-31",NA,96.41,97.47,99.06,101.71,102.165,102.438,102.62,3,2005,2023,2023-05-31,NA
"6812106",151,"Jun-01",103.91,82.89,89.654,99.8,100.99,103.91,104.114,104.25,5,2005,2023,2023-06-01,"May"
"6812106",152,"Jun-02",NA,75.88,78.271,81.8575,87.835,93.8125,97.399,99.79,2,2005,2023,2023-06-02,NA
"6812106",164,"Jun-14",NA,90.41,92.744,96.245,102.08,102.39,102.576,102.7,3,2005,2023,2023-06-14,NA
"6812106",165,"Jun-15",NA,100.25,100.25,100.25,100.25,100.25,100.25,100.25,1,2005,2023,2023-06-15,NA
"6812106",166,"Jun-16",104.03,84.7,86.235,90.125,99.51,102.445,103.34,104.03,6,2005,2023,2023-06-16,"Jun"
"6812106",167,"Jun-17",NA,77.56,87.172,95.67,100.3,101.515,102.38,102.83,7,2005,2023,2023-06-17,NA
"6812106",168,"Jun-18",NA,92.48,92.48,92.48,92.48,92.48,92.48,92.48,1,2005,2023,2023-06-18,NA
"6812106",178,"Jun-28",NA,90.71,93.05,96.56,102.41,102.42,102.426,102.43,3,2005,2023,2023-06-28,NA
"6812106",179,"Jun-29",NA,100.52,100.52,100.52,100.52,100.52,100.52,100.52,1,2005,2023,2023-06-29,NA
"6812106",180,"Jun-30",NA,85.66,88.564,92.92,96.605,98.9775,100.971,102.3,4,2005,2023,2023-06-30,NA
"6812106",181,"Jul-01",104.34,85.11,92.061,98.07,101.165,103.0875,103.479,104.34,8,2005,2023,2023-07-01,"Jun"
"6812106",182,"Jul-02",NA,84.19,85.801,88.2175,92.245,96.2725,98.689,100.3,2,2005,2023,2023-07-02,NA
"6812106",195,"Jul-15",NA,87.11,88.655,90.9725,94.835,98.6975,101.015,102.56,2,2005,2023,2023-07-15,NA
"6812106",196,"Jul-16",NA,85.38,87.832,91.51,101.42,103.21,103.216,103.22,5,2005,2023,2023-07-16,NA
"6812106",197,"Jul-17",NA,89.78,91.888,95.05,100.5,101.22,102.366,103.13,5,2005,2023,2023-07-17,NA
"6812106",198,"Jul-18",NA,93.45,94.129,95.1475,96.845,98.5425,99.561,100.24,2,2005,2023,2023-07-18,NA
"6812106",199,"Jul-19",NA,101.6,101.631,101.6775,101.755,101.8325,101.879,101.91,2,2005,2023,2023-07-19,NA
"6812106",208,"Jul-28",NA,99.14,99.14,99.14,99.14,99.14,99.14,99.14,1,2005,2023,2023-07-28,NA
"6812106",209,"Jul-29",NA,102.8,102.8,102.8,102.8,102.8,102.8,102.8,1,2005,2023,2023-07-29,NA
"6812106",210,"Jul-30",NA,89.81,90.662,91.94,94.07,98.71,101.494,103.35,3,2005,2023,2023-07-30,NA
"6812106",211,"Jul-31",NA,92.56,92.94,93.51,94.46,95.41,95.98,96.36,2,2005,2023,2023-07-31,NA
"6812106",212,"Aug-01",NA,68.5,87.029,99.3575,102.145,102.5525,103.187,103.53,8,2005,2023,2023-08-01,NA
"6812106",213,"Aug-02",NA,100.8,100.928,101.12,101.44,101.76,101.952,102.08,2,2005,2023,2023-08-02,NA
"6812106",225,"Aug-14",NA,94.3,94.3,94.3,94.3,94.3,94.3,94.3,1,2005,2023,2023-08-14,NA
"6812106",226,"Aug-15",NA,101.02,101.275,101.6575,102.295,102.9325,103.315,103.57,2,2005,2023,2023-08-15,NA
"6812106",227,"Aug-16",NA,78.34,85.428,96.06,102.2,102.42,102.696,102.88,5,2005,2023,2023-08-16,NA
"6812106",228,"Aug-17",NA,95.46,96.588,98.495,100.55,103.29,103.54,103.63,7,2005,2023,2023-08-17,NA
"6812106",229,"Aug-18",NA,91.74,92.829,94.4625,97.185,99.9075,101.541,102.63,2,2005,2023,2023-08-18,NA
"6812106",239,"Aug-28",NA,95.52,95.52,95.52,95.52,95.52,95.52,95.52,1,2005,2023,2023-08-28,NA
"6812106",240,"Aug-29",NA,101.27,101.504,101.855,102.44,103.025,103.376,103.61,2,2005,2023,2023-08-29,NA
"6812106",241,"Aug-30",NA,96.97,98.13,99.87,102.77,103.02,103.17,103.27,3,2005,2023,2023-08-30,NA
"6812106",242,"Aug-31",NA,96.53,98.23,100.085,101.69,103.16,103.575,103.88,6,2005,2023,2023-08-31,NA
"6812106",243,"Sep-01",NA,72.37,78.598,87.94,95.665,99.6,102.12,103.8,4,2005,2023,2023-09-01,NA
"6812106",244,"Sep-02",NA,102.82,102.82,102.82,102.82,102.82,102.82,102.82,1,2005,2023,2023-09-02,NA
"6812106",255,"Sep-13",NA,88.92,89.792,91.1,93.28,95.46,96.768,97.64,2,2005,2023,2023-09-13,NA
"6812106",256,"Sep-14",NA,104.15,104.15,104.15,104.15,104.15,104.15,104.15,1,2005,2023,2023-09-14,NA
"6812106",257,"Sep-15",NA,100.27,100.27,100.27,100.27,100.27,100.27,100.27,1,2005,2023,2023-09-15,NA
"6812106",258,"Sep-16",NA,73.41,89.601,97.005,101.665,103.1,103.418,103.53,8,2005,2023,2023-09-16,NA
"6812106",259,"Sep-17",NA,90.69,91.35,92.34,94.81,101.2,102.844,103.94,5,2005,2023,2023-09-17,NA
"6812106",268,"Sep-26",NA,98.15,98.15,98.15,98.15,98.15,98.15,98.15,1,2005,2023,2023-09-26,NA
"6812106",269,"Sep-27",NA,79.49,79.49,79.49,79.49,79.49,79.49,79.49,1,2005,2023,2023-09-27,NA
"6812106",270,"Sep-28",NA,104.3,104.3,104.3,104.3,104.3,104.3,104.3,1,2005,2023,2023-09-28,NA
"6812106",271,"Sep-29",NA,100.34,100.603,100.9975,101.655,102.3125,102.707,102.97,2,2005,2023,2023-09-29,NA
"6812106",272,"Sep-30",NA,97.23,97.852,98.785,100.34,101.895,102.828,103.45,2,2005,2023,2023-09-30,NA
"6812106",273,"Oct-01",NA,82.45,88.554,93.9,98.475,102.9475,103.858,104.04,8,2005,2023,2023-10-01,NA
"6812106",274,"Oct-02",NA,95.41,96.009,96.9075,98.405,99.9025,100.801,101.4,2,2005,2023,2023-10-02,NA
"6812106",286,"Oct-14",NA,103.63,103.63,103.63,103.63,103.63,103.63,103.63,1,2005,2023,2023-10-14,NA
"6812106",287,"Oct-15",NA,94.77,95.657,96.9875,99.205,101.4225,102.753,103.64,2,2005,2023,2023-10-15,NA
"6812106",288,"Oct-16",NA,86,86.75,91.985,96.82,100.15,102.91,103.9,7,2005,2023,2023-10-16,NA
"6812106",289,"Oct-17",NA,80.56,89.09,97.7725,99.43,101.3575,102.465,103.33,6,2005,2023,2023-10-17,NA
"6812106",290,"Oct-18",NA,102.36,102.36,102.36,102.36,102.36,102.36,102.36,1,2005,2023,2023-10-18,NA
"6812106",300,"Oct-28",NA,103.76,103.76,103.76,103.76,103.76,103.76,103.76,1,2005,2023,2023-10-28,NA
"6812106",301,"Oct-29",NA,92.5,93.186,94.215,95.93,99.99,102.426,104.05,3,2005,2023,2023-10-29,NA
"6812106",302,"Oct-30",NA,96.29,96.441,96.6675,97.045,97.4225,97.649,97.8,2,2005,2023,2023-10-30,NA
"6812106",303,"Oct-31",NA,79.13,82.534,87.64,99.87,100.78,101.512,102,5,2005,2023,2023-10-31,NA
"6812106",304,"Nov-01",NA,89.25,92.172,96.555,101.095,103.405,103.774,104.02,4,2005,2023,2023-11-01,NA
"6812106",305,"Nov-02",NA,101.85,101.95,102.1,102.35,102.6,102.75,102.85,2,2005,2023,2023-11-02,NA
"6812106",317,"Nov-14",NA,91.11,91.462,91.99,92.87,93.75,94.278,94.63,2,2005,2023,2023-11-14,NA
"6812106",318,"Nov-15",NA,99.16,99.708,100.53,101.9,102.07,102.172,102.24,3,2005,2023,2023-11-15,NA
"6812106",319,"Nov-16",NA,87.97,89.994,94.89,101.02,103.2,103.976,104.2,9,2005,2023,2023-11-16,NA
"6812106",320,"Nov-17",NA,98.46,98.46,98.46,98.46,98.46,98.46,98.46,1,2005,2023,2023-11-17,NA
"6812106",321,"Nov-18",NA,96.33,97.034,98.09,99.85,101.56,102.586,103.27,3,2005,2023,2023-11-18,NA
"6812106",327,"Nov-24",NA,93.46,93.46,93.46,93.46,93.46,93.46,93.46,1,2005,2023,2023-11-24,NA
"6812106",329,"Nov-26",NA,102.53,102.53,102.53,102.53,102.53,102.53,102.53,1,2005,2023,2023-11-26,NA
"6812106",330,"Nov-27",NA,103.3,103.3,103.3,103.3,103.3,103.3,103.3,1,2005,2023,2023-11-27,NA
"6812106",331,"Nov-28",NA,99.57,99.57,99.57,99.57,99.57,99.57,99.57,1,2005,2023,2023-11-28,NA
"6812106",333,"Nov-30",NA,90.42,91.5,93.12,95.82,98.52,100.14,101.22,2,2005,2023,2023-11-30,NA
"6812106",334,"Dec-01",NA,92.6,94.544,96.45,99.14,102.75,103.984,104.24,9,2005,2023,2023-12-01,NA
"6812106",335,"Dec-02",NA,100.18,100.517,101.0225,101.865,102.7075,103.213,103.55,2,2005,2023,2023-12-02,NA
"6812106",336,"Dec-03",NA,102.1,102.1,102.1,102.1,102.1,102.1,102.1,1,2005,2023,2023-12-03,NA
"6812106",344,"Dec-11",NA,102.82,102.82,102.82,102.82,102.82,102.82,102.82,1,2005,2023,2023-12-11,NA
"6812106",346,"Dec-13",NA,90.63,91.54,92.905,95.18,97.455,98.82,99.73,2,2005,2023,2023-12-13,NA
"6812106",347,"Dec-14",NA,100.94,100.94,100.94,100.94,100.94,100.94,100.94,1,2005,2023,2023-12-14,NA
"6812106",348,"Dec-15",NA,94.25,94.838,95.72,97.19,100.535,102.542,103.88,3,2005,2023,2023-12-15,NA
"6812106",349,"Dec-16",NA,88.67,91.37,95.42,99.5,102.33,103.128,103.66,5,2005,2023,2023-12-16,NA
"6812106",350,"Dec-17",NA,94.64,96.524,99.35,100.34,102.15,103.128,103.78,5,2005,2023,2023-12-17,NA
"6812106",351,"Dec-18",NA,102.87,102.87,102.87,102.87,102.87,102.87,102.87,1,2005,2023,2023-12-18,NA
"6812106",356,"Dec-23",NA,102.93,102.93,102.93,102.93,102.93,102.93,102.93,1,2005,2023,2023-12-23,NA
"6812106",361,"Dec-28",NA,87.68,89.029,91.0525,94.425,97.7975,99.821,101.17,2,2005,2023,2023-12-28,NA
"6812106",362,"Dec-29",NA,97.7,98.318,99.245,100.79,102.335,103.262,103.88,2,2005,2023,2023-12-29,NA
"6812106",363,"Dec-30",NA,91.59,93.294,95.85,100.8,103.12,103.534,103.81,5,2005,2023,2023-12-30,NA
"6812106",364,"Dec-31",NA,99.56,99.736,100,100.17,102.2,102.74,103.1,5,2005,2023,2023-12-31,NA
"6812106",365,"Jan-01",NA,95.7,96.255,97.0875,98.475,99.8625,100.695,101.25,2,2005,2023,2024-01-01,NA
"6812413",12,"Jan-13",NA,211.7,211.7,211.7,211.7,211.7,211.7,211.7,1,2005,2023,2023-01-13,NA
"6812413",13,"Jan-14",NA,213,213,213,213,213,213,213,1,2005,2023,2023-01-14,NA
"6812413",14,"Jan-15",NA,207,210.84,216.6,221.2,224,226.52,228.2,4,2005,2023,2023-01-15,NA
"6812413",15,"Jan-16",NA,212.1,215.43,220.425,229.8,246.3625,264.295,276.25,4,2005,2023,2023-01-16,NA
"6812413",16,"Jan-17",NA,205.5,209.42,215.3,225.1,229.55,232.22,234,3,2005,2023,2023-01-17,NA
"6812413",17,"Jan-18",232,213.2,215.08,217.9,222.6,227.3,230.12,232,2,2005,2023,2023-01-18,"Jan"
"6812413",18,"Jan-19",NA,226.4,226.4,226.4,226.4,226.4,226.4,226.4,1,2005,2023,2023-01-19,NA
"6812413",19,"Jan-20",NA,224.25,224.368,224.545,224.84,225.135,225.312,225.43,2,2005,2023,2023-01-20,NA
"6812413",27,"Jan-28",NA,213.5,213.5,213.5,213.5,213.5,213.5,213.5,1,2005,2023,2023-01-28,NA
"6812413",28,"Jan-29",NA,207.3,207.36,207.45,214.395,222.7175,225.287,227,4,2005,2023,2023-01-29,NA
"6812413",29,"Jan-30",NA,237.8,237.8,237.8,237.8,237.8,237.8,237.8,1,2005,2023,2023-01-30,NA
"6812413",30,"Jan-31",232.9,205.7,208.7,213.2,222.8,223.6,229.18,232.9,5,2005,2023,2023-01-31,"Jan"
"6812413",31,"Feb-01",NA,212.4,216.785,222.1525,225.51,226.505,252.765,278.83,6,2005,2023,2023-02-01,NA
"6812413",42,"Feb-12",NA,208.8,210.72,213.6,218.78,224.345,227.918,230.3,4,2005,2023,2023-02-12,NA
"6812413",43,"Feb-13",NA,204.4,207.61,212.425,220.45,228.475,233.29,236.5,2,2005,2023,2023-02-13,NA
"6812413",44,"Feb-14",NA,205.4,209.3,215.15,224.9,225.15,225.3,225.4,3,2005,2023,2023-02-14,NA
"6812413",45,"Feb-15",NA,226.4,227.06,228.05,229.7,231.35,232.34,233,2,2005,2023,2023-02-15,NA
"6812413",46,"Feb-16",232.4,211.2,213.15,215.2425,217.835,226.3,230.4,232.4,6,2005,2023,2023-02-16,"Feb"
"6812413",47,"Feb-17",NA,224.38,224.38,224.38,224.38,224.38,224.38,224.38,1,2005,2023,2023-02-17,NA
"6812413",55,"Feb-25",NA,210.9,210.9,210.9,210.9,210.9,210.9,210.9,1,2005,2023,2023-02-25,NA
"6812413",56,"Feb-26",NA,221.6,222.28,223.3,225,226.7,227.72,228.4,2,2005,2023,2023-02-26,NA
"6812413",57,"Feb-27",NA,203.4,206.53,211.225,219.05,226.875,231.57,234.7,2,2005,2023,2023-02-27,NA
"6812413",58,"Feb-28",232.8,205.8,210.9,218.55,224.1,227.25,230.58,232.8,4,2005,2023,2023-02-28,"Feb"
"6812413",59,"Mar-01",NA,208.6,212.542,215.635,225.9,230.085,232.642,235.6,7,2005,2023,2023-03-01,NA
"6812413",60,"Mar-02",NA,217.6,218.11,218.875,220.15,221.425,222.19,222.7,2,2005,2023,2023-03-02,NA
"6812413",71,"Mar-13",NA,207,207,207,207,207,207,207,1,2005,2023,2023-03-13,NA
"6812413",73,"Mar-15",238.6,222.2,224.15,227.075,231.75,235.75,237.46,238.6,4,2005,2023,2023-03-15,"Mar"
"6812413",74,"Mar-16",NA,205.2,206.1,208.5825,215.165,224.14,227.86,229.2,6,2005,2023,2023-03-16,NA
"6812413",75,"Mar-17",NA,211.6,214.32,218.4,221.68,230.6,231.08,231.4,5,2005,2023,2023-03-17,NA
"6812413",76,"Mar-18",NA,224.6,224.94,225.45,226.3,227.15,227.66,228,2,2005,2023,2023-03-18,NA
"6812413",87,"Mar-29",NA,209.2,215.74,225.55,231.35,233.175,235.83,237.6,4,2005,2023,2023-03-29,NA
"6812413",88,"Mar-30",238.1,208.8,211.73,216.125,223.45,230.775,235.17,238.1,2,2005,2023,2023-03-30,"Mar"
"6812413",89,"Mar-31",NA,209,212.36,217.4,224.4,229.4,230.84,231.8,4,2005,2023,2023-03-31,NA
"6812413",90,"Apr-01",NA,205.5,209.22,216.16,221.25,227.85,229.664,231.41,7,2005,2023,2023-04-01,NA
"6812413",91,"Apr-02",NA,217.7,217.7,217.7,217.7,217.7,217.7,217.7,1,2005,2023,2023-04-02,NA
"6812413",100,"Apr-11",NA,230.6,230.6,230.6,230.6,230.6,230.6,230.6,1,2005,2023,2023-04-11,NA
"6812413",101,"Apr-12",NA,208.25,208.25,208.25,208.25,208.25,208.25,208.25,1,2005,2023,2023-04-12,NA
"6812413",102,"Apr-13",NA,208.4,208.4,208.4,208.4,208.4,208.4,208.4,1,2005,2023,2023-04-13,NA
"6812413",103,"Apr-14",236.7,236.7,236.7,236.7,236.7,236.7,236.7,236.7,1,2005,2023,2023-04-14,"Apr"
"6812413",104,"Apr-15",NA,221.25,221.275,221.3125,221.375,221.4375,221.475,221.5,2,2005,2023,2023-04-15,NA
"6812413",105,"Apr-16",NA,206.5,210.84,221.865,229.115,232.725,237.6,243.2,8,2005,2023,2023-04-16,NA
"6812413",106,"Apr-17",NA,205,207.6,211.5,218,224.8,228.88,231.6,3,2005,2023,2023-04-17,NA
"6812413",107,"Apr-18",NA,225.4,225.4,225.4,225.4,225.4,225.4,225.4,1,2005,2023,2023-04-18,NA
"6812413",115,"Apr-26",NA,234.6,234.6,234.6,234.6,234.6,234.6,234.6,1,2005,2023,2023-04-26,NA
"6812413",117,"Apr-28",235.4,235.4,235.4,235.4,235.4,235.4,235.4,235.4,1,2005,2023,2023-04-28,"Apr"
"6812413",118,"Apr-29",NA,210.4,212.66,216.05,221.7,222.4,222.82,223.1,3,2005,2023,2023-04-29,NA
"6812413",119,"Apr-30",NA,206.6,212.96,222.5,229.14,230.4,234,236.4,5,2005,2023,2023-04-30,NA
"6812413",120,"May-01",NA,205.3,205.9,207.275,221.01,232.78,240.5,248.1,6,2005,2023,2023-05-01,NA
"6812413",121,"May-02",NA,225.2,225.52,226,226.8,227.6,228.08,228.4,2,2005,2023,2023-05-02,NA
"6812413",132,"May-13",NA,225.1,225.1,225.1,225.1,225.1,225.1,225.1,1,2005,2023,2023-05-13,NA
"6812413",133,"May-14",NA,229.79,230.331,231.1425,232.495,233.8475,234.659,235.2,2,2005,2023,2023-05-14,NA
"6812413",134,"May-15",NA,207.7,209.07,211.125,214.55,217.975,220.03,221.4,2,2005,2023,2023-05-15,NA
"6812413",135,"May-16",NA,206.8,209.159,211.9175,231.21,235.95,252.366,264.42,8,2005,2023,2023-05-16,NA
"6812413",136,"May-17",NA,217.83,219.144,221.115,224.4,229.85,233.12,235.3,3,2005,2023,2023-05-17,NA
"6812413",137,"May-18",237.2,205.7,208.85,213.575,221.45,229.325,234.05,237.2,2,2005,2023,2023-05-18,"May"
"6812413",146,"May-27",NA,230.8,230.8,230.8,230.8,230.8,230.8,230.8,1,2005,2023,2023-05-27,NA
"6812413",147,"May-28",NA,227.2,227.497,227.9425,228.685,229.4275,229.873,230.17,2,2005,2023,2023-05-28,NA
"6812413",148,"May-29",NA,208.13,208.13,208.13,208.13,208.13,208.13,208.13,1,2005,2023,2023-05-29,NA
